School_ID,School_Name,Zip,School_Type,Administrator_Title,AttendanceBoundaries,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Demographic_Description,ADA_Accessible,DressCode,PreK_School_Day,Kindergarten_School_Day,Classroom_Languages,BilingualServices,RefugeeServices,Title1Eligible,PreSchoolInclusive,PreschoolInstructional,SignificantlyModified,HardOfHearing,VisualImpairments,School_Latitude,School_Longitude,Average_ACT_School,PercentCollege,PercentGraduate,Overall_Rating,Rating_Status
610257,Morton School of Excellence,60612,Neighborhood,Principal,TRUE,375,370,50,7,347,25,2,0,0,0,0,1,0,0,The largest demographic at MORTON is Black.  This demographic makes up 92.5% of the student population.  The second greatest demographic is Hispanic at 6.7%.,Generally accessible,TRUE,Full and Half Day,Full Day,,,,TRUE,,,,,,41.889178,-87.705108,,,,Level 1,Intensive Support
610381,Bronzeville Scholastic Academy High School,60615,Small,Principal,FALSE,364,339,53,7,355,7,0,2,0,0,0,0,0,0,The largest demographic at BRONZEVILLE HS is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 1.9%.,Generally accessible,TRUE,,Full Day,"French, Spanish",FALSE,FALSE,TRUE,,,TRUE,,,41.805204,-87.625004,14.8,65.5,80.6,Level 2,Provisional Support
610044,James Russell Lowell Elementary School,60651,Neighborhood,Principal,TRUE,522,505,143,167,110,406,6,0,0,0,0,0,0,0,The largest demographic at LOWELL is Hispanic.  This demographic makes up 77.8% of the student population.  The second greatest demographic is Black at 21.1%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,TRUE,TRUE,TRUE,,,41.90652,-87.710217,,,,Level 2+,Good Standing
609891,James R Doolittle Jr Elementary School,60616,Neighborhood,Principal,TRUE,275,275,30,4,272,2,0,0,0,0,0,1,0,0,The largest demographic at DOOLITTLE is Black.  This demographic makes up 98.9% of the student population.  The second greatest demographic is Hispanic at 0.7%.,No/unknown accessibility,TRUE,Full Day,Full Day,,,,TRUE,,,,,,41.831121,-87.612275,,,,Level 3,Intensive Support
609897,Charles W Earle Elementary School,60636,Neighborhood,Principal,TRUE,451,429,66,13,419,24,0,0,1,0,0,5,1,1,The largest demographic at EARLE is Black.  This demographic makes up 92.9% of the student population.  The second greatest demographic is Hispanic at 5.3%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,,,,TRUE,TRUE,,,,,41.781225,-87.675547,,,,Level 2,Intensive Support
610238,Carrie Jacobs Bond Elementary School,60621,Neighborhood,Principal,TRUE,318,317,70,4,308,7,3,0,0,0,0,0,0,0,The largest demographic at BOND is Black.  This demographic makes up 96.9% of the student population.  The second greatest demographic is Hispanic at 2.2%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,TRUE,TRUE,,,41.765361,-87.653018,,,,Level 2+,Good Standing
610386,Peace & Education Coalition HS,60609,Citywide-Option,Principal,FALSE,109,106,18,14,30,79,0,0,0,0,0,0,0,0,The largest demographic at PEACE AND EDUCATION HS is Hispanic.  This demographic makes up 72.5% of the student population.  The second greatest demographic is Black at 27.5%.,Generally accessible,TRUE,,Full Day,"French, Spanish",,,TRUE,,,,,,41.803515,-87.667378,13.8,27,,Level 1+,Good Standing
609949,William P Gray Elementary School,60641,Neighborhood,Principal,TRUE,1226,1097,164,324,23,1043,115,27,4,0,0,8,2,4,The largest demographic at GRAY is Hispanic.  This demographic makes up 85.1% of the student population.  The second greatest demographic is White at 9.4%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.948764,-87.757116,,,,Level 1,Good Standing
400116,The Montessori School of Englewood Charter,60636,Charter,Director,FALSE,279,271,43,2,268,8,1,0,0,0,0,1,0,1,The largest demographic at MONTESSORI ENGLEWOOD is Black.  This demographic makes up 96.1% of the student population.  The second greatest demographic is Hispanic at 2.9%.,No/unknown accessibility,FALSE,,,,,,TRUE,,,,,,41.774572,-87.676147,,,,Level 1,Not Applicable
400168,Great Lakes Academy Charter School,60617,Charter,Director,FALSE,242,215,14,10,204,25,0,0,0,0,0,0,0,13,The largest demographic at GREAT LAKES is Black.  This demographic makes up 84.3% of the student population.  The second greatest demographic is Hispanic at 10.3%.,Fully Accessible,TRUE,,Full Day,,FALSE,,TRUE,,,,,,41.742671,-87.559907,,,,Inability to Rate,Not Applicable
610198,Douglas Taylor Elementary School,60617,Neighborhood,Principal,TRUE,492,478,84,174,46,430,12,0,2,0,0,1,0,1,The largest demographic at TAYLOR is Hispanic.  This demographic makes up 87.4% of the student population.  The second greatest demographic is Black at 9.3%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.71547,-87.532971,,,,Level 1,Provisional Support
609803,James G Blaine Elementary School,60613,Neighborhood,Principal,TRUE,878,147,86,65,41,194,556,43,0,0,0,37,7,0,The largest demographic at BLAINE is White.  This demographic makes up 63.3% of the student population.  The second greatest demographic is Hispanic at 22.1%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,FALSE,,,,,,41.950781,-87.664968,,,,Level 1+,Good Standing
610094,Louis Nettelhorst Elementary School,60657,Neighborhood,Principal,TRUE,814,204,83,90,90,132,459,73,2,0,0,49,8,1,The largest demographic at NETTELHORST is White.  This demographic makes up 56.4% of the student population.  The second greatest demographic is Hispanic at 16.2%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,FALSE,,,TRUE,,,41.941637,-87.644561,,,,Level 1+,Good Standing
400145,YCCS-Youth Connection Leadership Acad HS,60616,Charter,Director,FALSE,194,188,40,1,178,11,2,0,0,0,0,3,0,0,The largest demographic at YCCS - YOUTH CONNECTION is Black.  This demographic makes up 91.8% of the student population.  The second greatest demographic is Hispanic at 5.7%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.832072,-87.626781,13.6,17.6,,Level 2+,Not Applicable
610543,Eric Solorio Academy High School,60632,Neighborhood,Principal,TRUE,1132,1063,121,141,59,1057,9,0,5,0,0,2,0,0,The largest demographic at SOLORIO HS is Hispanic.  This demographic makes up 93.4% of the student population.  The second greatest demographic is Black at 5.2%.,Fully Accessible,TRUE,,Full Day,"Spanish, Spanish for Heritage Speakers",TRUE,FALSE,TRUE,,,TRUE,,,41.795201,-87.711059,18.4,62.2,80.5,Level 1+,Good Standing
400081,UNO Charter School - Bartolomé de las Casas,60608,Charter,Director,FALSE,284,271,30,126,2,282,0,0,0,0,0,0,0,0,The largest demographic at UNO - DE LAS CASAS is Hispanic.  This demographic makes up 99.3% of the student population.  The second greatest demographic is Black at 0.7%.,Fully Accessible,TRUE,,Full Day,,,,TRUE,,,,,,41.859504,-87.667949,,,,Level 1+,Not Applicable
400105,Urban Prep Academy for Young Men - Bronzeville,60616,Charter,Director,FALSE,355,273,66,0,347,6,0,0,0,0,0,2,0,0,The largest demographic at URBAN PREP - BRONZEVILLE HS is Black.  This demographic makes up 97.7% of the student population.  The second greatest demographic is Hispanic at 1.7%.,No/unknown accessibility,TRUE,,,"Mandarin, Spanish",FALSE,FALSE,TRUE,,,,,,41.831118,-87.613629,16.6,75,82.4,Level 1,Not Applicable
610355,Mary E Courtenay Elementary Language Arts Center,60640,Small,Principal,TRUE,429,373,133,120,203,148,41,23,0,0,0,9,3,2,The largest demographic at COURTENAY is Black.  This demographic makes up 47.3% of the student population.  The second greatest demographic is Hispanic at 34.5%.,Generally accessible,TRUE,Full and Half Day,Full Day,,,,TRUE,TRUE,TRUE,TRUE,,,41.962308,-87.663853,,,,Level 1+,Good Standing
400036,Chicago Virtual Charter School,60607,Charter,Director,FALSE,665,478,104,41,359,122,92,41,0,0,0,26,0,25,The largest demographic at CHICAGO VIRTUAL is Black.  This demographic makes up 54% of the student population.  The second greatest demographic is Hispanic at 18.3%.,Fully Accessible,FALSE,,,"Chinese, French, German, Japanese, Latin, Spanish",TRUE,FALSE,FALSE,,,,,,41.88055,-87.649772,18.8,68,50,Level 2+,Not Applicable
609723,John Marshall Metropolitan High School,60624,Neighborhood,Principal,TRUE,349,345,101,1,342,5,0,0,0,0,0,2,0,0,The largest demographic at MARSHALL HS is Black.  This demographic makes up 98% of the student population.  The second greatest demographic is Hispanic at 1.4%.,No/unknown accessibility,TRUE,,Full Day,Spanish,FALSE,FALSE,TRUE,,,,,,41.878444,-87.70805,15.8,43.8,57.7,Level 2,Intensive Support
400085,UNO Charter School - Major Hector P. Garcia MD,60632,Charter,Director,FALSE,611,568,86,121,2,595,9,3,2,0,0,0,0,0,The largest demographic at UNO - GARCIA HS is Hispanic.  This demographic makes up 97.4% of the student population.  The second greatest demographic is White at 1.5%.,No/unknown accessibility,TRUE,,,"Chinese, Spanish",FALSE,FALSE,TRUE,,,,,,41.809171,-87.730467,17.7,63,84.5,Level 1+,Not Applicable
609766,Jacqueline B Vaughn Occupational High School,60641,Special Education,Principal,FALSE,206,158,206,72,48,103,47,7,0,0,0,1,0,0,The largest demographic at VAUGHN HS is Hispanic.  This demographic makes up 50% of the student population.  The second greatest demographic is Black at 23.3%.,Generally accessible,FALSE,,Full Day,,,,TRUE,,,TRUE,,,41.960364,-87.764663,,10.8,27.8,Inability to Rate,Good Standing
610325,Logandale Middle School,60618,Neighborhood,Principal,TRUE,765,721,90,255,45,692,15,3,1,0,0,3,4,2,The largest demographic at LOGANDALE is Hispanic.  This demographic makes up 90.5% of the student population.  The second greatest demographic is Black at 5.9%.,Fully Accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.93397,-87.708041,,,,Level 1+,Good Standing
400080,UNO Charter School - PFC Omar E. Torres,60632,Charter,Director,FALSE,612,552,53,273,4,604,2,0,2,0,0,0,0,0,The largest demographic at UNO - TORRES is Hispanic.  This demographic makes up 98.7% of the student population.  The second greatest demographic is Black at 0.7%.,Fully Accessible,TRUE,,Full Day,,,,TRUE,,,,,,41.8082,-87.73045,,,,Level 1+,Not Applicable
400038,Career Academy,60609,Contract,Principal,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The largest demographic at CHICAGO VIRTUAL is Black.  This demographic makes up 54% of the student population.  The second greatest demographic is Hispanic at 18.3%.,Generally accessible,TRUE,,,,,,TRUE,,,,,,41.885464,-87.626542,13.3,25,,Inability to Rate,Provisional Support
400060,Asian Human Services - Passages Charter School,60660,Charter,Director,FALSE,484,431,52,201,222,92,40,110,2,0,0,15,3,0,The largest demographic at AHS - PASSAGES is Black.  This demographic makes up 45.9% of the student population.  The second greatest demographic is Asian at 22.7%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.983371,-87.67116,,,,Level 2+,Not Applicable
610299,Dr. Martin L. King Jr Academy of Social Justice,60621,Neighborhood,Principal,FALSE,242,241,36,0,236,6,0,0,0,0,0,0,0,0,The largest demographic at KING ES is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 2.5%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,,,,TRUE,,,,,,41.765335,-87.641335,,,,Level 2,Provisional Support
609988,Patrick Henry Elementary School,60618,Neighborhood,Principal,TRUE,544,521,70,292,22,455,38,11,6,0,0,2,4,6,The largest demographic at HENRY is Hispanic.  This demographic makes up 83.6% of the student population.  The second greatest demographic is White at 7%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.958989,-87.715632,,,,Level 1,Good Standing
609855,Walter S Christopher Elementary School,60632,Neighborhood,Principal,FALSE,389,348,222,196,63,299,20,2,1,0,0,1,1,2,The largest demographic at CHRISTOPHER is Hispanic.  This demographic makes up 76.9% of the student population.  The second greatest demographic is Black at 16.2%.,Fully Accessible,TRUE,,Full Day,,,,TRUE,,,TRUE,,,41.801659,-87.685607,,,,Inability to Rate,Good Standing
609898,John F Eberhart Elementary School,60629,Neighborhood,Principal,TRUE,1416,1361,137,476,48,1328,35,0,1,0,0,2,0,2,The largest demographic at EBERHART is Hispanic.  This demographic makes up 93.8% of the student population.  The second greatest demographic is Black at 3.4%.,Generally accessible,TRUE,,Full Day,,TRUE,,TRUE,,,,,,41.77442,-87.707953,,,,Level 1,Good Standing
610246,Edward Beasley Elementary Magnet Academic Center,60609,Regional gifted center,Principal,FALSE,1340,1100,81,3,1299,24,6,1,3,0,0,4,2,1,The largest demographic at BEASLEY is Black.  This demographic makes up 96.9% of the student population.  The second greatest demographic is Hispanic at 1.8%.,Generally accessible,TRUE,Full and Half Day,Full Day,,FALSE,,TRUE,,,,,,41.798465,-87.625692,,,,Level 2+,Good Standing
610177,Mark Skinner Elementary School,60607,Classical,Principal,TRUE,1059,219,62,66,359,109,275,240,4,0,0,36,4,32,The largest demographic at SKINNER is Black.  This demographic makes up 33.9% of the student population.  The second greatest demographic is White at 26%.,Fully Accessible,FALSE,Full Day,Full Day,,,,FALSE,,TRUE,TRUE,,,41.879103,-87.659419,,,,Level 1+,Good Standing
400129,YCCS-Charles Hamilton Houston Alternative HS,60649,Charter,Director,FALSE,147,144,28,0,145,1,0,0,0,0,0,0,0,1,The largest demographic at YCCS - HOUSTON is Black.  This demographic makes up 98.6% of the student population.  The second greatest demographic is Hispanic at 0.7%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.773962,-87.61574,12.6,0,,Level 2+,Not Applicable
609751,Dr  Martin Luther King  Jr  College Prep HS,60653,Selective enrollment,Principal,FALSE,637,500,62,14,596,26,4,6,0,0,0,5,0,0,The largest demographic at KING HS is Black.  This demographic makes up 93.6% of the student population.  The second greatest demographic is Hispanic at 4.1%.,Generally accessible,FALSE,,Full Day,"French, Spanish",FALSE,FALSE,TRUE,,,TRUE,,,41.813675,-87.603874,20.6,82.1,89.4,Level 1+,Good Standing
610234,Richard Yates Elementary School,60647,Neighborhood,Principal,FALSE,494,381,159,156,73,386,9,0,1,0,0,2,3,20,The largest demographic at YATES is Hispanic.  This demographic makes up 78.1% of the student population.  The second greatest demographic is Black at 14.8%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,Spanish,TRUE,,TRUE,TRUE,TRUE,TRUE,,,41.915039,-87.70028,,,,Level 1,Good Standing
610088,Wolfgang A Mozart Elementary School,60647,Neighborhood,Principal,TRUE,704,689,88,284,30,658,13,0,0,0,0,1,1,1,The largest demographic at MOZART is Hispanic.  This demographic makes up 93.5% of the student population.  The second greatest demographic is Black at 4.3%.,Generally accessible,TRUE,Full Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.92091,-87.721888,,,,Level 1,Good Standing
609764,Benito Juarez Community Academy High School,60608,Neighborhood,Principal,TRUE,1577,1510,237,271,45,1489,9,8,6,0,0,5,0,15,The largest demographic at JUAREZ HS is Hispanic.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Black at 2.9%.,Generally accessible,FALSE,,Full Day,"French, Spanish",TRUE,TRUE,TRUE,,,,,,41.852667,-87.663732,16.5,50.6,80.9,Level 2+,Good Standing
610570,Ombudsman Chicago- South,60636,Citywide-Option,Principal,FALSE,518,496,94,31,252,251,8,1,1,0,0,5,0,0,The largest demographic at OMBUDSMAN - SOUTH HS is Black.  This demographic makes up 48.6% of the student population.  The second greatest demographic is Hispanic at 48.5%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.783027,-87.683635,14.1,12.8,,Level 2,Not Applicable
610353,Calmeca Academy of Fine Arts and Dual Language,60632,Small,Principal,TRUE,803,726,105,444,9,776,6,10,0,0,0,1,1,0,The largest demographic at CALMECA is Hispanic.  This demographic makes up 96.6% of the student population.  The second greatest demographic is Asian at 1.2%.,Fully Accessible,TRUE,Half Day,Full Day,"Mandarin, Spanish",,,TRUE,,,,,,41.824377,-87.711654,,,,Level 1,Good Standing
610185,Adlai E Stevenson Elementary School,60652,Neighborhood,Principal,TRUE,1258,1103,190,471,66,1136,43,3,2,0,0,6,1,1,The largest demographic at STEVENSON is Hispanic.  This demographic makes up 90.3% of the student population.  The second greatest demographic is Black at 5.2%.,Generally accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,TRUE,,TRUE,,,41.747107,-87.731666,,,,Level 1,Good Standing
400117,Noble - Hansberry College Prep,60620,Charter,Director,FALSE,702,606,151,6,678,9,0,0,0,0,0,2,0,13,The largest demographic at NOBLE - HANSBERRY HS is Black.  This demographic makes up 96.6% of the student population.  The second greatest demographic is Other at 2.2%.,No/unknown accessibility,TRUE,,,Spanish,FALSE,FALSE,TRUE,,,,,,41.734442,-87.650987,19.1,,,Level 1+,Not Applicable
610563,Back of the Yards IB HS,60609,Neighborhood,Principal,FALSE,1042,1003,87,98,32,933,15,60,1,0,0,0,1,0,The largest demographic at BACK OF THE YARDS HS is Hispanic.  This demographic makes up 89.5% of the student population.  The second greatest demographic is Asian at 5.8%.,Fully Accessible,TRUE,,Full Day,"French, Spanish",TRUE,,TRUE,,,,,,41.808413,-87.677541,17.6,,,Level 1+,Good Standing
610239,Richard J Daley Elementary Academy,60609,Neighborhood,Principal,TRUE,608,608,52,287,58,546,3,0,0,0,0,0,0,1,The largest demographic at DALEY is Hispanic.  This demographic makes up 89.8% of the student population.  The second greatest demographic is Black at 9.5%.,Generally accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.802343,-87.672206,,,,Level 2+,Good Standing
400048,L.E.A.R.N. - Excel Campus,60612,Charter,Director,FALSE,434,412,54,4,422,9,0,0,1,0,0,0,0,2,The largest demographic at LEARN - EXCEL is Black.  This demographic makes up 97.2% of the student population.  The second greatest demographic is Hispanic at 2.1%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.874687,-87.686568,,,,Level 1,Not Applicable
610231,National Teachers Elementary Academy,60616,Neighborhood,Principal,TRUE,707,556,72,28,574,51,39,23,1,0,0,15,2,2,The largest demographic at NATIONAL TEACHERS is Black.  This demographic makes up 81.2% of the student population.  The second greatest demographic is Hispanic at 7.2%.,Fully Accessible,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.8528,-87.629308,,,,Level 1,Good Standing
